	fixed_acidity	volatile_acidity	citric_acid	residual_sugar	chlorides	free_sf_diox	tot_sf_diox	density	pH	sulphates	alcohol	class
544	0.275	0.2594594594594595	0.2771084337349398	0.013803680981595092	0.12166172106824924	0.18815331010452963	0.4162790697674419	0.11509543088490304	0.4727272727272731	0.31395348837209297	0.2644628099173554	-1
545	0.32500000000000007	0.32432432432432434	0.12048192771084339	0.07208588957055215	0.3204747774480712	0.1916376306620209	0.3976744186046512	0.14420667052246117	0.4727272727272731	0.2441860465116279	0.24793388429752072	-1
546	0.4375	0.32432432432432434	0.1385542168674699	0.09049079754601226	0.12166172106824924	0.05574912891986063	0.21395348837209305	0.1143242722190081	0.3454545454545457	0.3837209302325581	0.5289256198347105	-1
547	0.35	0.3027027027027027	0.31325301204819284	0.16411042944785276	0.10979228486646883	0.020905923344947737	0.23255813953488375	0.18295739348371143	0.31818181818181834	0.27906976744186046	0.23140495867768607	-1
548	0.21250000000000002	0.0648648648648649	0.16265060240963858	0.061349693251533735	0.05934718100890206	0.06968641114982578	0.2186046511627907	0.15018315018314965	0.5636363636363635	0.25581395348837205	0.165289256198347	-1
549	0.4625	0.23783783783783785	0.1927710843373494	0.012269938650306747	0.06824925816023739	0.10104529616724739	0.3511627906976744	0.08540582224792814	0.20909090909090944	0.2325581395348837	0.4132231404958677	-1
550	0.375	0.21621621621621628	0.10240963855421688	0.2039877300613497	0.11275964391691393	0.1637630662020906	0.35348837209302325	0.21573163678426965	0.44545454545454577	0.3372093023255814	0.165289256198347	-1
551	0.4625	0.2702702702702703	0.21686746987951808	0.03067484662576687	0.12462908011869434	0.08362369337979095	0.26976744186046514	0.07441681125891719	0.5454545454545454	0.3604651162790698	0.7768595041322313	-1
552	0.2875	0.24864864864864866	0.22289156626506026	0.1196319018404908	0.06528189910979228	0.23693379790940766	0.37209302325581395	0.1212647002120697	0.6363636363636367	0.20930232558139533	0.611570247933884	1
553	0.5125000000000001	0.28648648648648645	0.30722891566265065	0.2254601226993865	0.11275964391691393	0.18118466898954705	0.3744186046511628	0.2234432234432262	0.3363636363636364	0.3372093023255814	0.18181818181818166	-1
554	0.4375	0.3567567567567568	0.14457831325301204	0.09509202453987729	0.142433234421365	0.13588850174216027	0.3558139534883721	0.15018315018314965	0.4363636363636365	0.22093023255813948	0.31404958677685957	-1
555	0.3125	0.2594594594594595	0.15662650602409642	0.17484662576687116	0.11869436201780414	0.21254355400696864	0.37209302325581395	0.17331791016001574	0.3818181818181823	0.3837209302325581	0.31404958677685957	-1
556	0.5	0.21621621621621628	0.1927710843373494	0.12883435582822086	0.08011869436201781	0.11149825783972125	0.2441860465116279	0.15596684017736706	0.40909090909090917	0.19767441860465118	0.3801652892561984	1
557	0.36250000000000004	0.3027027027027027	0.15662650602409642	0.11196319018404909	0.07418397626112759	0.1289198606271777	0.2627906976744186	0.07865818392134116	0.2454545454545456	0.09302325581395349	0.6942148760330575	1
558	0.35	0.12972972972972974	0.16265060240963858	0.1579754601226994	0.086053412462908	0.09407665505226481	0.27906976744186046	0.15133988818199384	0.3545454545454545	0.25581395348837205	0.4132231404958677	1
559	0.48750000000000004	0.23783783783783785	0.1385542168674699	0.02147239263803681	0.17507418397626112	0.09059233449477352	0.29767441860465116	0.12936186620397194	0.3545454545454545	0.46511627906976744	0.2975206611570249	-1
560	0.23750000000000004	0.1945945945945946	0.14457831325301204	0.2638036809815951	0.14836795252225518	0.07317073170731707	0.2651162790697675	0.20474262579525515	0.5272727272727273	0.3255813953488372	0.3471074380165289	-1
561	0.35	0.15135135135135136	0.18072289156626506	0.21625766871165641	0.10682492581602374	0.1672473867595819	0.2930232558139535	0.19144013880855937	0.3818181818181823	0.17441860465116277	0.4297520661157024	-1
562	0.5750000000000001	0.24864864864864866	0.18674698795180725	0.005368098159509203	0.03560830860534124	0.17421602787456447	0.3209302325581395	0.063042220936957	0.19090909090909092	0.11627906976744184	0.5785123966942147	-1
563	0.3125	0.1837837837837838	0.1385542168674699	0.21932515337423314	0.08902077151335311	0.156794425087108	0.30697674418604654	0.191632928475034	0.3818181818181823	0.1511627906976744	0.28099173553719003	-1
564	0.3125	0.31351351351351353	0.22289156626506026	0.013803680981595092	0.044510385756676554	0.0348432055749129	0.15348837209302324	0.03181029496819221	0.20000000000000018	0.19767441860465118	0.7107438016528926	-1
565	0.4125	0.6054054054054054	0.29518072289156627	0.018404907975460124	0.12166172106824924	0.05226480836236934	0.2744186046511628	0.1443994601889358	0.5363636363636366	0.4186046511627906	0.4297520661157024	-1
566	0.38750000000000007	0.1945945945945946	0.1746987951807229	0.05521472392638037	0.10089020771513352	0.10801393728222997	0.24186046511627907	0.05957200694042797	0.40000000000000036	0.1046511627906977	0.743801652892562	-1
567	0.38750000000000007	0.1837837837837838	0.1746987951807229	0.02760736196319018	0.086053412462908	0.09059233449477352	0.15348837209302324	0.07268170426064913	0.26363636363636367	0.16279069767441856	0.611570247933884	1
568	0.4	0.1837837837837838	0.27108433734939763	0.02607361963190184	0.10682492581602374	0.13240418118466898	0.25116279069767444	0.06805475226527946	0.40000000000000036	0.30232558139534876	0.6446280991735538	1
569	0.35	0.15135135135135136	0.16867469879518077	0.06595092024539878	0.09792284866468842	0.17073170731707318	0.3953488372093023	0.15596684017736706	0.5272727272727273	0.6162790697674418	0.24793388429752072	-1
570	0.36250000000000004	0.34594594594594597	0.13253012048192772	0.12576687116564417	0.12759643916913946	0.07665505226480837	0.23953488372093024	0.16676306149990694	0.45454545454545503	0.26744186046511625	0.23140495867768607	-1
571	0.4	0.4	0.20481927710843376	0.294478527607362	0.0919881305637982	0.0348432055749129	0.1325581395348837	0.20223636013109925	0.31818181818181834	0.18604651162790697	0.4958677685950412	-1
572	0.26250000000000007	0.23783783783783785	0.1385542168674699	0.05521472392638037	0.086053412462908	0.13937282229965156	0.2534883720930233	0.10198573356468188	0.3909090909090911	0.3255813953488372	0.4958677685950412	-1
573	0.525	0.4	0.16867469879518077	0.15644171779141106	0.12462908011869434	0.08013937282229966	0.3418604651162791	0.16560632350106275	0.3090909090909091	0.29069767441860456	0.5619834710743801	1
574	0.45000000000000007	0.14054054054054055	0.48192771084337355	0.17944785276073622	0.086053412462908	0.2613240418118467	0.40232558139534885	0.20570657412762472	0.20909090909090944	0.30232558139534876	0.165289256198347	-1
575	0.38750000000000007	0.1945945945945946	0.16265060240963858	0.05521472392638037	0.06528189910979228	0.0627177700348432	0.16279069767441862	0.07287449392712375	0.36363636363636376	0.19767441860465118	0.5785123966942147	-1
576	0.4	0.08648648648648649	0.43975903614457834	0.006134969325153375	0.38278931750741846	0.1951219512195122	0.32558139534883723	0.12512049354154797	0.3272727272727276	0.09302325581395349	0.1983471074380163	-1
577	0.25	0.2702702702702703	0.12048192771084339	0.2369631901840491	0.11275964391691393	0.08362369337979095	0.3627906976744186	0.20223636013109925	0.3363636363636364	0.27906976744186046	0.14876033057851235	-1
578	0.30000000000000004	0.12972972972972974	0.29518072289156627	0.015337423312883437	0.1661721068249258	0.05226480836236934	0.30930232558139537	0.1270483902062871	0.45454545454545503	0.3488372093023256	0.1983471074380163	-1
579	0.4	0.16216216216216217	0.21686746987951808	0.09969325153374232	0.05637982195845695	0.10104529616724739	0.2186046511627907	0.0981299402352036	0.5727272727272732	0.29069767441860456	0.6776859504132229	1
580	0.45000000000000007	0.07567567567567568	0.2530120481927711	0.01687116564417178	0.10682492581602374	0.1637630662020906	0.33488372093023255	0.09427414690572533	0.25454545454545485	0.441860465116279	0.39669421487603307	-1
581	0.4	0.2918918918918919	0.10240963855421688	0.007668711656441719	0.11869436201780414	0.01742160278745645	0.2534883720930233	0.11297474455369283	0.3727272727272726	0.16279069767441856	0.28099173553719003	-1
582	0.375	0.2594594594594595	0.1987951807228916	0.0015337423312883434	0.05341246290801187	0.04529616724738676	0.13023255813953488	0.05378831694621056	0.3545454545454545	0.1046511627906977	0.6280991735537191	-1
583	1.0	0.16216216216216217	0.22891566265060243	0.16104294478527606	0.07418397626112759	0.04529616724738676	0.2627906976744186	0.24272219009061047	0.19090909090909092	0.3837209302325581	0.28099173553719003	-1
584	0.30000000000000004	0.23783783783783785	0.12048192771084339	0.09202453987730061	0.10682492581602374	0.13937282229965156	0.37209302325581395	0.14054366685945752	0.581818181818182	0.26744186046511625	0.39669421487603307	-1
585	0.32500000000000007	0.08648648648648649	0.26506024096385544	0.00920245398773006	0.12462908011869434	0.1289198606271777	0.26046511627906976	0.06689801426643527	0.3545454545454545	0.6162790697674418	0.5454545454545454	1
586	0.23750000000000004	0.021621621621621623	0.16265060240963858	0.010736196319018405	0.11275964391691393	0.06620209059233449	0.20930232558139533	0.10969732022363843	0.5	0.27906976744186046	0.24793388429752072	-1
587	0.26250000000000007	0.10810810810810811	0.16867469879518077	0.06901840490797545	0.08902077151335311	0.1672473867595819	0.3	0.0875265085791419	0.40000000000000036	0.25581395348837205	0.5454545454545454	-1
588	0.38750000000000007	0.1837837837837838	0.1987951807228916	0.00920245398773006	0.0771513353115727	0.11498257839721254	0.34418604651162793	0.07152496626180849	0.27272727272727293	0.4186046511627906	0.5454545454545454	-1
589	0.38750000000000007	0.23783783783783785	0.21686746987951808	0.0598159509202454	0.13353115727002968	0.10104529616724739	0.44883720930232557	0.15461731251204824	0.6181818181818182	0.4069767441860464	0.39669421487603307	-1
590	0.32500000000000007	0.3891891891891892	0.26506024096385544	0.2116564417177914	0.11572700296735905	0.09407665505226481	0.5069767441860464	0.23983034509350531	0.49090909090909074	0.372093023255814	0.1322314049586777	1
591	0.36250000000000004	0.15135135135135136	0.2349397590361446	0.00920245398773006	0.11869436201780414	0.08362369337979095	0.3302325581395349	0.12242143821091389	0.7090909090909094	0.29069767441860456	0.3305785123966942	-1
592	0.275	0.08648648648648649	0.21686746987951808	0.015337423312883437	0.09792284866468842	0.038327526132404185	0.11860465116279069	0.08328513591671438	0.45454545454545503	0.372093023255814	0.4628099173553719	-1
593	0.275	0.2810810810810811	0.3975903614457832	0.23466257668711657	0.10979228486646883	0.08362369337979095	0.3581395348837209	0.2080200501253131	0.3818181818181823	0.3255813953488372	0.1322314049586777	-1
594	0.38750000000000007	0.3027027027027027	0.21084337349397592	0.12269938650306747	0.086053412462908	0.12195121951219512	0.2674418604651163	0.08656256024677234	0.25454545454545485	0.11627906976744184	0.7272727272727273	1
595	0.3125	0.22702702702702704	0.08433734939759038	0.09892638036809816	0.10682492581602374	0.1672473867595819	0.3883720930232558	0.16444958550221855	0.46363636363636385	0.2325581395348837	0.165289256198347	-1
596	0.45000000000000007	0.1837837837837838	0.22289156626506026	0.19785276073619631	0.15133531157270028	0.17421602787456447	0.4232558139534884	0.2003084634663601	0.25454545454545485	0.25581395348837205	0.18181818181818166	-1
597	0.5125000000000001	0.20540540540540542	0.16265060240963858	0.01687116564417178	0.07418397626112759	0.08013937282229966	0.26046511627906976	0.07268170426064913	0.22727272727272751	0.3372093023255814	0.6446280991735538	-1
598	0.4375	0.31351351351351353	0.0963855421686747	0.21932515337423314	0.11572700296735905	0.1986062717770035	0.5348837209302325	0.2296124927703893	0.3727272727272726	0.26744186046511625	0.14876033057851235	-1
599	0.26250000000000007	0.16216216216216217	0.16867469879518077	0.12269938650306747	0.10979228486646883	0.12195121951219512	0.30697674418604654	0.13900134952766763	0.46363636363636385	0.3604651162790698	0.4297520661157024	-1
600	0.4125	0.14054054054054055	0.24096385542168677	0.00920245398773006	0.17804154302670624	0.07665505226480837	0.33953488372093027	0.10969732022363843	0.6363636363636367	0.2441860465116279	0.4297520661157024	-1
601	0.25	0.15135135135135136	0.1746987951807229	0.004601226993865032	0.07418397626112759	0.11149825783972125	0.18372093023255814	0.04337767495662348	0.3818181818181823	0.16279069767441856	0.5123966942148759	1
602	0.30000000000000004	0.2594594594594595	0.07228915662650602	0.06441717791411042	0.13353115727002968	0.013937282229965159	0.20232558139534884	0.1374590321958742	0.40000000000000036	0.3255813953488372	0.2148760330578514	-1
603	0.25	0.12972972972972974	0.18072289156626506	0.013803680981595092	0.06528189910979228	0.06620209059233449	0.10930232558139534	0.07788702525544622	0.6545454545454548	0.3837209302325581	0.4958677685950412	-1
604	0.32500000000000007	0.23783783783783785	0.16265060240963858	0.05828220858895705	0.13649851632047477	0.05226480836236934	0.29069767441860467	0.10391363022942102	0.46363636363636385	0.25581395348837205	0.6942148760330575	-1
605	0.275	0.12972972972972974	0.15662650602409642	0.007668711656441719	0.07121661721068248	0.1254355400696864	0.1325581395348837	0.046847888953152506	0.3818181818181823	0.18604651162790697	0.5785123966942147	-1
606	0.35	0.3675675675675676	0.1987951807228916	0.03374233128834356	0.07418397626112759	0.04529616724738676	0.17441860465116277	0.055716213610949694	0.5090909090909093	0.3372093023255814	0.8925619834710743	-1
607	0.3375	0.32432432432432434	0.31927710843373497	0.012269938650306747	0.3946587537091988	0.010452961672473867	0.13720930232558137	0.10584152689416015	0.3818181818181823	0.3488372093023256	0.3471074380165289	-1
608	0.36250000000000004	0.4972972972972973	0.16265060240963858	0.09969325153374232	0.11869436201780414	0.020905923344947737	0.39069767441860465	0.15249662618083804	0.40000000000000036	0.18604651162790697	0.23140495867768607	-1
609	0.38750000000000007	0.20540540540540542	0.15060240963855423	0.1058282208588957	0.06231454005934717	0.05574912891986063	0.2488372093023256	0.07807981492192084	0.3363636363636364	0.18604651162790697	0.8264462809917352	-1
610	0.5	0.11891891891891893	0.1927710843373494	0.10429447852760737	0.017804154302670617	0.156794425087108	0.2651162790697675	0.10931174089068563	0.2454545454545456	0.19767441860465118	0.4958677685950412	-1
611	0.275	0.3027027027027027	0.0963855421686747	0.08742331288343558	0.08011869436201781	0.11846689895470383	0.42093023255813955	0.13668787352997924	0.40909090909090917	0.46511627906976744	0.2975206611570249	-1
612	0.36250000000000004	0.10810810810810811	0.18072289156626506	0.08895705521472393	0.11572700296735905	0.13240418118466898	0.5604651162790697	0.1636784268363236	0.5181818181818185	0.3488372093023256	0.3305785123966942	-1
613	0.45000000000000007	0.2594594594594595	0.16265060240963858	0.18865030674846625	0.0919881305637982	0.20209059233449478	0.4906976744186046	0.21592442645074428	0.2999999999999998	0.5116279069767442	0.23140495867768607	-1
614	0.2875	0.14054054054054055	0.11445783132530121	0.012269938650306747	0.10979228486646883	0.17073170731707318	0.2813953488372093	0.091189512242142	0.45454545454545503	0.19767441860465118	0.4132231404958677	-1
615	0.4	0.0648648648648649	0.1927710843373494	0.12883435582822086	0.08902077151335311	0.18118466898954705	0.3046511627906977	0.1636784268363236	0.45454545454545503	0.2441860465116279	0.23140495867768607	-1
616	0.275	0.16216216216216217	0.09036144578313253	0.13957055214723926	0.11572700296735905	0.34494773519163763	0.45813953488372094	0.16579911316753382	0.2999999999999998	0.09302325581395349	0.18181818181818166	-1
617	0.7500000000000001	0.24864864864864866	0.29518072289156627	0.22699386503067484	0.10979228486646883	0.038327526132404185	0.2534883720930233	0.2562174667437809	0.41818181818181843	0.26744186046511625	0.24793388429752072	-1
618	0.4125	0.1945945945945946	0.1927710843373494	0.21242331288343558	0.19287833827893178	0.09407665505226481	0.2255813953488372	0.20994794679005224	0.21818181818181825	0.2325581395348837	0.1983471074380163	-1
619	0.36250000000000004	0.17297297297297298	0.1987951807228916	0.17944785276073622	0.10979228486646883	0.10104529616724739	0.313953488372093	0.21573163678426965	0.581818181818182	0.20930232558139533	0.24793388429752072	-1
620	0.42500000000000004	0.15135135135135136	0.16867469879518077	0.10122699386503067	0.15133531157270028	0.13588850174216027	0.2837209302325581	0.12319259687680884	0.3272727272727276	0.4302325581395348	0.5454545454545454	-1
621	0.4125	0.15135135135135136	0.1927710843373494	0.25	0.13946587537091984	0.1637630662020906	0.34418604651162793	0.2446500867553496	0.5909090909090913	0.18604651162790697	0.2644628099173554	-1
622	0.4	0.08648648648648649	0.15662650602409642	0.09585889570552146	0.11275964391691393	0.0975609756097561	0.48837209302325585	0.17563138615770413	0.6000000000000001	0.4186046511627906	0.3471074380165289	-1
623	0.45000000000000007	0.17297297297297298	0.2530120481927711	0.20552147239263804	0.1691394658753709	0.16027874564459932	0.4372093023255814	0.2080200501253131	0.15454545454545476	0.2325581395348837	0.14876033057851235	-1
624	0.17500000000000004	0.14054054054054055	0.18674698795180725	0.01687116564417178	0.11572700296735905	0.05226480836236934	0.11860465116279069	0.04665509928667788	0.4727272727272731	0.17441860465116277	0.6611570247933882	1
625	0.4	0.043243243243243246	0.16867469879518077	0.08742331288343558	0.142433234421365	0.05226480836236934	0.21627906976744188	0.16560632350106275	0.7090909090909094	0.25581395348837205	0.2644628099173554	-1
626	0.35	0.2594594594594595	0.13253012048192772	0.24693251533742328	0.10979228486646883	0.1254355400696864	0.286046511627907	0.2080200501253131	0.45454545454545503	0.5232558139534884	0.39669421487603307	-1
627	0.32500000000000007	0.12972972972972974	0.1927710843373494	0.03834355828220859	0.0949554896142433	0.05574912891986063	0.26976744186046514	0.08270676691729406	0.645454545454546	0.2325581395348837	0.6611570247933882	-1
628	0.4	0.22702702702702704	0.1987951807228916	0.004601226993865032	0.0949554896142433	0.0627177700348432	0.2488372093023256	0.06497011760169613	0.44545454545454577	0.3255813953488372	0.5619834710743801	-1
629	0.375	0.2594594594594595	0.20481927710843376	0.08282208588957055	0.12166172106824924	0.010452961672473867	0.27674418604651163	0.1578947368421062	0.42727272727272725	0.20930232558139533	0.18181818181818166	-1
630	0.275	0.1945945945945946	0.1987951807228916	0.05751533742331287	0.0919881305637982	0.04529616724738676	0.16279069767441862	0.04299209562367423	0.5181818181818185	0.3255813953488372	0.7768595041322313	-1
631	0.3125	0.12972972972972974	0.18072289156626506	0.08128834355828221	0.07418397626112759	0.11498257839721254	0.3302325581395349	0.1794871794871824	0.6818181818181821	0.20930232558139533	0.0826446280991735	-1
632	0.4	0.08648648648648649	0.18072289156626506	0.03067484662576687	0.10089020771513352	0.11149825783972125	0.18604651162790697	0.06477732793522506	0.1454545454545455	0.29069767441860456	0.5289256198347105	-1
633	0.32500000000000007	0.0972972972972973	0.16265060240963858	0.14263803680981596	0.11275964391691393	0.08362369337979095	0.21162790697674416	0.17061885482938166	0.5636363636363635	0.3255813953488372	0.31404958677685957	-1
634	0.5125000000000001	0.41081081081081083	0.24096385542168677	0.14570552147239263	0.47181008902077154	0.059233449477351915	0.4046511627906977	0.20647773279352322	0.3090909090909091	0.46511627906976744	0.24793388429752072	-1
635	0.3375	0.10810810810810811	0.1987951807228916	0.012269938650306747	0.05934718100890206	0.11498257839721254	0.29767441860465116	0.0776942355889716	0.581818181818182	0.441860465116279	0.5785123966942147	1
636	0.35	0.5405405405405406	0.18072289156626506	0.06901840490797545	0.142433234421365	0.0975609756097561	0.2627906976744186	0.15018315018314965	0.4727272727272731	0.18604651162790697	0.165289256198347	-1
637	0.25	0.21621621621621628	0.20481927710843376	0.024539877300613498	0.08308605341246292	0.07665505226480837	0.2674418604651163	0.053017158280319165	0.581818181818182	0.12790697674418605	0.7933884297520659	1
638	0.48750000000000004	0.22702702702702704	0.2891566265060241	0.02607361963190184	0.11869436201780414	0.11846689895470383	0.39069767441860465	0.11548101021785229	0.40909090909090917	0.48837209302325574	0.4297520661157024	-1
639	0.275	0.12972972972972974	0.15060240963855423	0.02147239263803681	0.0949554896142433	0.0975609756097561	0.19767441860465118	0.07075380759590999	0.5	0.3953488372093023	0.5123966942148759	-1
640	0.4125	0.4864864864864865	0.14457831325301204	0.0030674846625766885	0.05934718100890206	0.09407665505226481	0.17674418604651165	0.11355311355311315	0.40000000000000036	0.11627906976744184	0.18181818181818166	-1
641	0.4125	0.3027027027027027	0.22289156626506026	0.06441717791411042	0.029673590504451033	0.1289198606271777	0.24186046511627907	0.0626566416040113	0.3272727272727276	0.31395348837209297	0.7768595041322313	1
642	0.1875	0.23783783783783785	0.12048192771084339	0.007668711656441719	0.20178041543026703	0.16027874564459932	0.3627906976744186	0.14054366685945752	0.5272727272727273	0.372093023255814	0.11570247933884281	-1
643	0.38750000000000007	0.21621621621621628	0.22289156626506026	0.1303680981595092	0.08308605341246292	0.04878048780487805	0.15348837209302324	0.1482552535184105	0.2999999999999998	0.372093023255814	0.5123966942148759	-1
644	0.45000000000000007	0.0972972972972973	0.1746987951807229	0.012269938650306747	0.11275964391691393	0.07317073170731707	0.2255813953488372	0.13090418353576183	0.7272727272727275	0.49999999999999994	0.39669421487603307	-1
645	0.4125	0.05405405405405406	0.24096385542168677	0.00920245398773006	0.11275964391691393	0.18118466898954705	0.28837209302325584	0.11740890688259142	0.5272727272727273	0.8720930232558137	0.2975206611570249	1
646	0.30000000000000004	0.21621621621621628	0.13253012048192772	0.10276073619631901	0.0949554896142433	0.08362369337979095	0.3418604651162791	0.16560632350106275	0.6545454545454548	0.48837209302325574	0.2975206611570249	1
647	0.32500000000000007	0.21621621621621628	0.1746987951807229	0.015337423312883437	0.12759643916913946	0.11149825783972125	0.27209302325581397	0.11162521688837401	0.6909090909090909	0.3953488372093023	0.4132231404958677	1
648	0.475	0.34594594594594597	0.16265060240963858	0.00920245398773006	0.13056379821958455	0.07317073170731707	0.4255813953488372	0.08733371891266728	0.45454545454545503	0.18604651162790697	0.5950413223140494	-1
649	0.45000000000000007	0.12972972972972974	0.21686746987951808	0.00920245398773006	0.086053412462908	0.14634146341463414	0.23488372093023258	0.10584152689416015	0.581818181818182	0.13953488372093026	0.31404958677685957	-1
650	0.3125	0.15135135135135136	0.1987951807228916	0.01687116564417178	0.0949554896142433	0.2264808362369338	0.3581395348837209	0.10969732022363843	0.5454545454545454	0.3953488372093023	0.39669421487603307	-1
651	0.4375	0.34594594594594597	0.16867469879518077	0.09049079754601226	0.08308605341246292	0.08362369337979095	0.20232558139534884	0.08424908424908395	0.40000000000000036	0.4186046511627906	0.7603305785123966	1
652	0.65	0.32432432432432434	0.31927710843373497	0.023006134969325156	0.27596439169139464	0.059233449477351915	0.15348837209302324	0.05590900327742432	0.19090909090909092	0.4069767441860464	0.8099173553719006	-1
653	0.375	0.1945945945945946	0.13253012048192772	0.06441717791411042	0.0949554896142433	0.37630662020905925	0.4372093023255814	0.1399652978600372	0.5181818181818185	0.5232558139534884	0.4297520661157024	-1
654	0.45000000000000007	0.15135135135135136	0.1987951807228916	0.02147239263803681	0.10682492581602374	0.10104529616724739	0.21162790697674416	0.11548101021785229	0.6363636363636367	0.3837209302325581	0.5619834710743801	-1
655	0.5	0.23783783783783785	0.22289156626506026	0.010736196319018405	0.12462908011869434	0.04878048780487805	0.2	0.1347599768652401	0.5454545454545454	0.46511627906976744	0.3305785123966942	-1
656	0.5	0.1837837837837838	0.22289156626506026	0.006134969325153375	0.10089020771513352	0.027874564459930314	0.16279069767441862	0.08039329091960568	0.3272727272727276	0.18604651162790697	0.5619834710743801	-1
657	0.4625	0.3675675675675676	0.27108433734939763	0.1303680981595092	0.05934718100890206	0.0627177700348432	0.2674418604651163	0.1713900134952766	0.36363636363636376	0.16279069767441856	0.3471074380165289	-1
658	0.32500000000000007	0.07567567567567568	0.21686746987951808	0.018404907975460124	0.07418397626112759	0.14285714285714285	0.32558139534883723	0.0981299402352036	0.6363636363636367	0.5465116279069766	0.4958677685950412	1
659	0.2875	0.32432432432432434	0.2530120481927711	0.06748466257668712	0.020771513353115726	0.10104529616724739	0.23953488372093024	0.05706574127626851	0.3909090909090911	0.1046511627906977	0.7272727272727273	1
660	0.5875	0.0972972972972973	0.29518072289156627	0.12576687116564417	0.11572700296735905	0.07317073170731707	0.22790697674418608	0.14632735685367493	0.1454545454545455	0.13953488372093026	0.4132231404958677	-1
661	0.38750000000000007	0.15135135135135136	0.1927710843373494	0.07975460122699386	0.0949554896142433	0.0627177700348432	0.2534883720930233	0.1127819548872182	0.40909090909090917	0.3837209302325581	0.5289256198347105	-1
662	0.35	0.14054054054054055	0.29518072289156627	0.2691717791411043	0.09792284866468842	0.13588850174216027	0.34418604651162793	0.24272219009061047	0.5090909090909093	0.19767441860465118	0.11570247933884281	-1
663	0.38750000000000007	0.16216216216216217	0.22891566265060243	0.11809815950920247	0.11275964391691393	0.156794425087108	0.35348837209302325	0.15982263350684178	0.5636363636363635	0.3488372093023256	0.4132231404958677	1
664	0.4125	0.22702702702702704	0.16867469879518077	0.1334355828220859	0.11572700296735905	0.1672473867595819	0.3046511627906977	0.15018315018314965	0.3727272727272726	0.31395348837209297	0.3801652892561984	-1
665	0.2875	0.1837837837837838	0.2891566265060241	0.23312883435582823	0.12759643916913946	0.08013937282229966	0.19534883720930235	0.20647773279352322	0.31818181818181834	0.26744186046511625	0.1983471074380163	-1
666	0.36250000000000004	0.14054054054054055	0.21686746987951808	0.12193251533742333	0.03264094955489613	0.0627177700348432	0.17674418604651165	0.08386350491613825	0.42727272727272725	0.0	0.8925619834710743	1
667	0.36250000000000004	0.032432432432432434	0.20481927710843376	0.12576687116564417	0.10089020771513352	0.13588850174216027	0.23953488372093024	0.17524580682475488	0.6363636363636367	0.20930232558139533	0.2148760330578514	1
668	0.22499999999999998	0.13513513513513514	0.0963855421686747	0.18328220858895705	0.12462908011869434	0.10104529616724739	0.2441860465116279	0.16444958550221855	0.6181818181818182	0.18604651162790697	0.4628099173553719	-1
669	0.7125	0.14054054054054055	0.28313253012048195	0.010736196319018405	0.08902077151335311	0.06620209059233449	0.2627906976744186	0.16946211683053747	0.16363636363636358	0.48837209302325574	0.24793388429752072	-1
670	0.32500000000000007	0.14054054054054055	0.20481927710843376	0.2369631901840491	0.0919881305637982	0.18815331010452963	0.30697674418604654	0.1864276074802369	0.3545454545454545	0.18604651162790697	0.4297520661157024	-1
671	0.45000000000000007	0.3567567567567568	0.3975903614457832	0.15644171779141106	0.12462908011869434	0.2613240418118467	0.42790697674418604	0.20223636013109925	0.2999999999999998	0.27906976744186046	0.11570247933884281	-1
672	0.30000000000000004	0.2594594594594595	0.1927710843373494	0.024539877300613498	0.08011869436201781	0.04529616724738676	0.13953488372093026	0.05378831694621056	0.40000000000000036	0.30232558139534876	0.7768595041322313	-1
673	0.22499999999999998	0.11891891891891893	0.2349397590361446	0.007668711656441719	0.10089020771513352	0.05226480836236934	0.1325581395348837	0.09041835357625061	0.46363636363636385	0.3604651162790698	0.3801652892561984	-1
674	0.21250000000000002	0.10810810810810811	0.13253012048192772	0.07515337423312883	0.08308605341246292	0.027874564459930314	0.17674418604651165	0.08579140158087384	0.6727272727272728	0.25581395348837205	0.6942148760330575	-1
675	0.5750000000000001	0.16216216216216217	0.29518072289156627	0.11042944785276074	0.0771513353115727	0.06968641114982578	0.19767441860465118	0.12319259687680884	0.290909090909091	0.13953488372093026	0.6611570247933882	-1
676	0.42500000000000004	0.14054054054054055	0.1987951807228916	0.03680981595092024	0.08011869436201781	0.11498257839721254	0.2837209302325581	0.10969732022363843	0.4818181818181819	0.20930232558139533	0.4958677685950412	-1
677	0.375	0.08648648648648649	0.21686746987951808	0.010736196319018405	0.07418397626112759	0.10452961672473868	0.20465116279069767	0.06689801426643527	0.27272727272727293	0.4186046511627906	0.5454545454545454	-1
678	0.4625	0.24324324324324326	0.24096385542168677	0.28067484662576686	0.14836795252225518	0.14634146341463414	0.37209302325581395	0.24850588008482788	0.2454545454545456	0.27906976744186046	0.165289256198347	-1
679	0.48750000000000004	0.20540540540540542	0.20481927710843376	0.018404907975460124	0.05637982195845695	0.08362369337979095	0.3674418604651163	0.07692307692307665	0.2454545454545456	0.30232558139534876	0.6776859504132229	1
680	0.45000000000000007	0.1837837837837838	0.22289156626506026	0.03067484662576687	0.12166172106824924	0.07665505226480837	0.2837209302325581	0.08232118758434481	0.290909090909091	0.3604651162790698	0.5289256198347105	-1
681	0.4125	0.23783783783783785	0.21686746987951808	0.09509202453987729	0.13649851632047477	0.1480836236933798	0.5209302325581395	0.1945247734721427	0.7000000000000006	0.48837209302325574	0.36363636363636354	-1
